"authority_score","betweenness","closeness","cohens_f","cohens_f_category","community","degree","df_between","df_within","effect_size_category","effect_size_ratio","eigenvector","eta_squared","expression_range","f_statistic","functional_category","functional_diversity","functional_significance","functional_specificity_ratio","functional_structural_importance","global_mean","hpa_cancer_confidence","hpa_cancer_expressed","hpa_cancer_high","hpa_cancer_low","hpa_cancer_medium","hpa_cancer_not_detected","hpa_cancer_type","hpa_data_quality","hpa_expression_pattern","hpa_filter_cancer_quality","hpa_filter_has_data","hpa_filter_normal_quality","hpa_high_confidence","hpa_normal_cell_type","hpa_normal_expressed","hpa_normal_level","hpa_normal_reliability","hpa_normal_reliable","hpa_normal_tissue","hpa_passes_filter","hpa_potential_suppressor","hpa_therapeutic_target","hub_score","IHC tissue name","is_seed","is_well_expressed","Matching.Attribute","mean_expr_BaSq","mean_expr_GU","mean_expr_UroA","mean_expr_UroB","mean_expr_UroC","min_p_adjust","n_pathways","name","omega_squared","overall_sd","p_adjusted_bh","p_adjusted_bonf","p_value","partial_eta_squared","pathway","pathway_role","pathway_sharing","pathways_list","rank_BaSq","rank_GU","rank_UroA","rank_UroB","rank_UroC","sc_cancer_cells_expressing","sc_cancer_classification","sc_cancer_detection_rate","sc_cancer_max_expression","sc_cancer_mean_expression","sc_cancer_total_urothelial_cells","sc_norm_cells_expressing","sc_norm_classification","sc_norm_detection_rate","sc_norm_max_expression","sc_norm_mean_expression","sc_norm_total_urothelial_cells","selected","shared name","sig_and_large_effect","sig_and_meaningful","significant_01","significant_05"
"0.670170096710813","51.6055834573926","0.00444444444444444","0.295278229110099","Large","2","138","4","477","Medium","0.852602300288096","0.670170096710813","0.0801969243008184","0.832127316217183","10.3973159859277","Growth_Factor_Response","14","30.7566566606894","1.21885781964838","1.8284722607345","-0.0548089578254624","High","TRUE","10","0","2","0","urothelial cancer","High","Constitutive","true","true","true","true","urothelial cells","TRUE","High","Supported","High","Urinary bladder","true","false","false","0.670170096710812","Urinary bladder","true","true","SHC1","0.606182349328132","-0.19341944029132","-0.225944966889051","0.101865128454188","0.165543009844289","1.75123060835322E-31","3","SHC1","0.0723441890588854","0.975985305148726","6.9115665221113E-8","1.27172824006848E-5","4.41572305579333E-8","0.0801969243008184","ERBB2","Signal_Receptor","Shared_all_3","EGFR,FGFR3,ERBB2","1","4","5","3","2","157","Urothelial","0.158906882591093","1.61603037108908","0.116028561484785","988","1290","Non-urothelial","0.0612273956998434","2.26584941054304","0.0620679064257547","21069","false","SHC1","true","true","true","true"
"1.0","171.154300509113","0.00531914893617021","0.47724374039763","Very Large","2","212","4","477","Large","1.34385996621177","1.0","0.185509621755111","1.23652717583008","27.1605693390349","Growth_Factor_Response","367","30.7566566606894","1.21885781964838","4.95973677411845","0.173496081485379","High","TRUE","1","2","5","2","urothelial cancer","High","Constitutive","true","true","true","false","urothelial cells","TRUE","Medium","Approved","Medium","Urinary bladder","true","false","false","1.0","Urinary bladder","true","true","SRC","-0.767133530109263","0.0155989444581564","0.469393645720815","0.147956537843772","0.454332951815782","1.75123060835322E-31","3","SRC","0.178374933746231","0.920130971172349","7.19338959097047E-20","7.26532348688018E-18","2.52268176627784E-20","0.185509621755111","ERBB2","Functional_Hub","Shared_all_3","EGFR,FGFR3,ERBB2","5","4","1","3","2","233","Urothelial","0.23582995951417","1.73832229715891","0.17256118911282","988","894","Non-urothelial","0.0424320091129147","1.82088505852694","0.0394302005907306","21069","false","SRC","true","true","true","true"
"0.640721194571351","53.1986006106806","0.00432900432900433","0.173765554188326","Medium","2","126","4","477","Small","0.391294664617446","0.640721194571351","0.0293094835640121","0.404617635244891","3.60069028781835","Growth_Factor_Response","174","30.7566566606894","1.21885781964838","1.57907628014767","-0.00659957878655483","High","TRUE","6","0","5","0","urothelial cancer","High","Constitutive","true","true","true","false","urothelial cells","TRUE","High","Approved","Medium","Urinary bladder","true","false","false","0.64072119457135","Urinary bladder","false","true","PTPN11","-0.234923745826081","-0.211768498525002","0.16969388941881","-0.0897190754845681","0.0241084811437305","1.75123060835322E-31","3","PTPN11","0.0211265288743528","1.03404843416526","0.00785448206844173","1.0","0.00662721924524771","0.0293094835640121","ERBB2","Signal_Receptor","Shared_all_3","EGFR,FGFR3,ERBB2","5","4","1","3","2","192","Urothelial","0.194331983805668","1.33912719285008","0.135014665204247","988","994","Non-urothelial","0.0471783188570886","2.52773968266611","0.0491808037211845","21069","false","PTPN11","false","true","true","true"
"0.65913759660824","37.9233611951659","0.00434782608695652","0.262348780141072","Large","2","128","4","477","Medium","0.763808772655946","0.659137596608241","0.0643947898131903","0.690499965729759","8.20760573114988","Other","150","20.9240786974882","0.829201860941152","-0.0553313946726085","0.198458408113387","Medium","TRUE","0","4","5","3","urothelial cancer","High","Constitutive","true","true","true","false","urothelial cells","TRUE","Medium","Approved","Medium","Urinary bladder","true","false","false","0.65913759660824","Urinary bladder","false","true","CDC42","-0.309518668422077","0.168759437704403","0.380981297307683","0.173095912662057","-0.162995729501472","1.19102616540346E-21","3","CDC42","0.0564383435887392","0.904022041182803","3.0342707110597E-6","6.00785600789821E-4","2.08606111385355E-6","0.0643947898131903","ERBB2","Peripheral","Shared_all_3","EGFR,FGFR3,ERBB2","5","3","1","2","4","958","Urothelial","0.969635627530364","3.10150671627104","1.69603251658224","988","6956","Urothelial","0.330153305804737","3.42428572428334","0.549407374823288","21069","false","CDC42","true","true","true","true"
"0.687081157557948","42.4584281156195","0.00444444444444444","0.370617460950953","Large","2","138","4","477","Medium","0.878901087950528","0.687081157557949","0.120768822670332","0.861189761484303","16.3798583066365","Growth_Factor_Response","172","25.2339987198524","1.0","0.878303109777694","-0.0554454050805259","High","TRUE","0","0","12","0","urothelial cancer","High","Constitutive","true","true","true","false","urothelial cells","TRUE","Medium","Approved","Medium","Urinary bladder","true","false","false","0.687081157557947","Urinary bladder","true","true","PIK3R1","-0.0982765928359967","-0.663313132509982","0.171103529006564","0.19787662897432","-0.178820972998324","5.83446824067576E-26","3","PIK3R1","0.113187182399978","0.979848327975648","2.79837711940481E-12","4.00167928074887E-10","1.38947197248225E-12","0.120768822670332","ERBB2","Signal_Receptor","Shared_all_3","EGFR,FGFR3,ERBB2","3","5","2","1","4","119","Non-urothelial","0.120445344129555","1.48051336595003","0.0831401256595413","988","433","Non-urothelial","0.020551521192273","2.91122037714078","0.0212388559916353","21069","false","PIK3R1","true","true","true","true"
"0.634748614189681","29.9827193592636","0.00427350427350427","0.520678579532654","Very Large","2","120","4","477","Large","1.23094487701114","0.634748614189681","0.213283663293193","1.1099906181584","32.3294123447089","Growth_Factor_Response","125","30.7566566606894","1.21885781964838","1.15864668860589","0.146615990139286","High","TRUE","1","1","6","3","urothelial cancer","High","Constitutive","true","true","true","false","urothelial cells","TRUE","Medium","Approved","Medium","Urinary bladder","true","false","false","0.63474861418968","Urinary bladder","false","true","PTK2","-0.571212385214332","-0.26010588852357","0.538778232944073","0.0479109943904051","0.258762152724426","1.75123060835322E-31","3","PTK2","0.206346134526159","0.901738687806702","2.4123695418916E-23","2.12288519686461E-21","7.37112915577988E-24","0.213283663293193","ERBB2","Signal_Receptor","Shared_all_3","EGFR,FGFR3,ERBB2","5","4","1","3","2","365","Urothelial","0.369433198380567","1.97764147645749","0.288074924996616","988","1796","Non-urothelial","0.0852437230053633","2.15723658318163","0.0885775704550521","21069","false","PTK2","true","true","true","true"
"0.7344887889889","47.1792809730045","0.00446428571428571","0.330471105034301","Large","2","144","4","477","Medium","0.791897121851126","0.7344887889889","0.0984583964363134","0.810050010054997","13.0234297880641","Growth_Factor_Response","172","30.7566566606894","1.21885781964838","1.90846646384867","0.0384832005004491","High","TRUE","9","0","2","0","urothelial cancer","High","Constitutive","true","true","true","true","urothelial cells","TRUE","High","Enhanced","High","Urinary bladder","true","false","false","0.734488788988899","Urinary bladder","false","true","MAPK1","0.00676463311412217","-0.475464250759539","0.334585759295458","-0.0667961980218704","-0.152702737836253","1.75123060835322E-31","3","MAPK1","0.0907268232288611","1.0229232910475","7.94629054240706E-10","1.29524535841235E-7","4.49737971670955E-10","0.0984583964363134","ERBB2","Functional_Hub","Shared_all_3","EGFR,FGFR3,ERBB2","2","5","1","3","4","131","Non-urothelial","0.132591093117409","1.29301450480133","0.0888230559656012","988","1361","Non-urothelial","0.0645972756182068","2.12813480705118","0.0670723521187289","21069","false","MAPK1","true","true","true","true"
"0.364633493663412","20.3464229366822","0.00393700787401575","0.215454308454093","Medium","2","80","4","477","Small","0.497823316494515","0.364633493663413","0.0443612834541387","0.489761332798431","5.53565166449822","Transferase_Regulation","24","14.4149370404362","0.571250605204142","-2.33498189480964","0.0452743133213288","High","TRUE","0","0","9","0","urothelial cancer","High","Constitutive","true","true","true","true","urothelial cells","TRUE","Medium","Supported","High","Urinary bladder","true","false","false","0.364633493663412","Urinary bladder","true","true","CDC37","-0.246484267094839","-0.188875189496173","0.212516956447351","0.189001400800015","-0.277244376351079","3.84647540262551E-15","2","CDC37","0.0362748672408131","0.983805532145715","3.02510682332807E-4","0.0665523501132175","2.31084549004227E-4","0.0443612834541387","ERBB2","Peripheral","Shared_EGFR_ERBB2","EGFR,ERBB2","4","3","1","2","5","729","Urothelial","0.737854251012146","2.18382640423796","0.744944258451748","988","3185","Urothelial","0.151169965351939","2.79130122258114","0.174966180938187","21069","false","CDC37","false","true","true","true"
"0.102927989137597","1.37470221343157","0.0034965034965035","0.206137298802986","Medium","2","24","4","477","Small","0.532762686481717","0.102927989137597","0.0407605641806568","0.539584408514076","5.06724087546663","Other","38","20.7609570397302","0.822737500711568","-2.8616600752768","0.0168215173916809","Medium","TRUE","0","3","3","5","urothelial cancer","High","Cancer_upregulated","true","true","false","false","urothelial cells","FALSE","Not detected","Approved","Medium","Urinary bladder","true","false","true","0.102927989137597","Urinary bladder","true","true","RNF41","-0.330523167303473","-0.0606509622931462","0.209061241210602","-0.221555572895071","0.077512209805139","1.73397551356817E-21","1","RNF41","0.0326509670350069","1.01280442907405","6.65600081216095E-4","0.151091218436054","5.24622286236297E-4","0.0407605641806568","ERBB2","Peripheral","Unique_to_ERBB2","ERBB2","5","3","1","4","2","161","Urothelial","0.162955465587045","1.25643578752319","0.117397451538382","988","603","Non-urothelial","0.0286202477573686","1.9998212668599","0.0273090483949973","21069","false","RNF41","false","true","true","true"
"0.39799322394524","6.89592368954308","0.0037593984962406","0.113877126920038","Medium","2","78","4","477","Small","0.390343352121173","0.397993223945241","0.0128019839077909","0.376023388608689","1.54643400424082","Growth_Factor_Response","18","30.7566566606894","1.21885781964838","-0.0672388577824349","-0.0678027574836286","Low","TRUE","1","1","0","10","urothelial cancer","High","Constitutive","false","true","true","false","urothelial cells","TRUE","Medium","Approved","Medium","Urinary bladder","true","false","false","0.39799322394524","Urinary bladder","true","true","GAB1","0.160433259381581","-0.0796809437414056","-0.0996505564182755","-0.20377798914954","0.172245399459149","1.75123060835322E-31","3","GAB1","0.00451425115275742","0.963314442439798","0.199364762231295","1.0","0.187596703349586","0.0128019839077909","ERBB2","Signal_Receptor","Shared_all_3","EGFR,FGFR3,ERBB2","2","3","4","5","1","34","Non-urothelial","0.034412955465587","1.20050732191222","0.0234489150866974","988","436","Non-urothelial","0.0206939104845982","1.82458284121735","0.0186635242340147","21069","false","GAB1","false","false","false","false"
"0.654080134229002","19.91878014086","0.00421940928270042","0.246329198491234","Medium","1","122","4","477","Small","0.82030668072957","0.654080134229003","0.0572068712600309","0.819294828901523","7.23586032799803","Growth_Factor_Response","189","21.2929248268209","0.843818891457304","-0.355643939692067","0.0395392985256007","None","FALSE","0","6","0","5","urothelial cancer","High","Lost_in_cancer","false","true","true","false","urothelial cells","TRUE","Medium","Approved","Medium","Urinary bladder","true","true","false","0.654080134229002","Urinary bladder","false","true","MAPK14","0.244303050555401","-0.200512563031476","0.223205180470457","-0.189260699169701","-0.574991778346121","5.09419040113649E-22","3","MAPK14","0.0492035980334165","0.99876649568775","1.6199203740079E-5","0.00333703597045628","1.15869304529732E-5","0.0572068712600309","ERBB2","Signal_Receptor","Shared_all_3","EGFR,FGFR3,ERBB2","1","4","2","3","5","185","Urothelial","0.187246963562753","1.52669836311903","0.13075737574074","988","619","Non-urothelial","0.0293796573164365","2.40336774176403","0.0279375558147176","21069","false","MAPK14","false","true","true","true"
"0.762246399245054","39.1032837339736","0.00452488687782805","0.195521738239597","Medium","1","146","4","477","Small","0.590363653593002","0.762246399245054","0.0368211245543519","0.60260233209573","4.55877845231484","Translation","296","26.3665282064436","1.04488109471529","1.18807418525443","0.0366544434010776","High","TRUE","2","0","8","0","urothelial cancer","High","Constitutive","true","true","true","true","urothelial cells","TRUE","High","Supported","High","Urinary bladder","true","false","false","0.762246399245053","Urinary bladder","false","true","MTOR","-0.408567938806614","0.0253578636676443","0.194034393289116","-0.0251895047165652","-0.190006385921314","4.30003304982185E-27","3","MTOR","0.0286862283887694","1.02073074524192","0.00156568520154184","0.36637033716079","0.00127211922625274","0.0368211245543519","ERBB2","Functional_Hub","Shared_all_3","EGFR,FGFR3,ERBB2","5","2","1","3","4","38","Non-urothelial","0.0384615384615385","1.41458527967952","0.0251904186511689","988","209","Non-urothelial","0.00991978736532346","1.57589996707595","0.00839044427468158","21069","false","MTOR","false","true","true","true"
"0.911028134871539","88.6111588208048","0.00495049504950495","0.525539935393182","Very Large","1","184","4","477","Large","1.08329688366964","0.911028134871538","0.216418983414442","1.02968483976577","32.9359226753986","Transferase_Regulation","334","25.0036772842185","0.990872574807072","2.44300727021026","0.0467291556119386","High","TRUE","7","0","4","0","urothelial cancer","High","Constitutive","true","true","true","true","urothelial cells","TRUE","High","Supported","High","Urinary bladder","true","false","false","0.911028134871538","Urinary bladder","false","true","CTNNB1","-0.37946736944354","-0.542104064757568","0.487580775008205","-0.140147634328461","0.0318754499051705","9.91568486458164E-26","3","CTNNB1","0.209503915579032","0.950510294350468","9.66101715591499E-24","8.30847475408689E-22","2.88488706739128E-24","0.216418983414442","ERBB2","Functional_Hub","Shared_all_3","EGFR,FGFR3,ERBB2","4","5","1","3","2","362","Urothelial","0.366396761133603","2.1952714083655","0.326853417357779","988","3648","Urothelial","0.173145379467464","3.46036262938925","0.22669434729029","21069","false","CTNNB1","true","true","true","true"
"0.942986493367187","125.426525061482","0.00510204081632653","0.222874842683452","Medium","1","196","4","477","Small","0.719717120688718","0.942986493367187","0.0473225340173201","0.734156018566222","5.92352856351492","Growth_Factor_Response","441","30.7566566606894","1.21885781964838","4.03787599969721","0.0139672384190007","High","TRUE","5","0","7","0","urothelial cancer","High","Constitutive","true","true","true","true","urothelial cells","TRUE","High","Supported","High","Urinary bladder","true","false","false","0.942986493367187","Urinary bladder","true","true","AKT1","-0.321541355651891","-0.151449500166701","0.174411066652517","0.181696130422097","-0.552459888144125","1.75123060835322E-31","3","AKT1","0.0392552228429902","1.02006190691099","1.57398164280499E-4","0.0336832071560268","1.16955580402871E-4","0.0473225340173201","ERBB2","Functional_Hub","Shared_all_3","EGFR,FGFR3,ERBB2","4","3","2","1","5","183","Urothelial","0.185222672064777","1.55509256341837","0.131883033419308","988","666","Non-urothelial","0.0316104228961982","2.1516208205362","0.0292879120257872","21069","false","AKT1","false","true","true","true"
